cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
4.0,12,60.0,15,3.75,1,3.013962202106787,0.43757654432030757,0.9393682238298577,4.785597518615988,1.9214555320583389,0.35058995988021513,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
4.0,13,60.0,15,3.75,1,2.9182760496714453,0.4419038360228364,0.8703621160832554,4.678362685291551,1.9395554152680736,0.2985145215601927,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
4.0,14,60.0,15,3.75,0,3.0866997647360854,0.4459832798492485,1.0212635406960098,4.882802031947029,1.9230574877824735,0.3437733444293715,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
4.0,15,60.0,15,3.75,0,3.0784455968715716,0.4479752810662787,1.0244451650090314,4.88192416129557,1.9465763683112869,0.36676094250362967,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
4.5,0,60.0,15,3.75,1,3.092183717791206,0.4150568825039639,0.6410292167946562,4.866293441458409,2.0706825247015703,0.33207044917177675,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
4.5,1,60.0,15,3.75,1,3.0636546139784078,0.4555766726126586,0.7023594830836295,4.932365409114085,2.008956606636398,0.29265192852712946,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
4.5,2,60.0,15,3.75,1,3.1173648493989576,0.42183702506173687,0.6604445848515561,4.926806569456919,2.0295778331229277,0.33437458325110075,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
4.5,3,60.0,15,3.75,1,3.0846040247386344,0.4014747891790503,0.6269762815958977,4.857540051001911,2.093082273077179,0.3268948606742706,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
4.5,4,60.0,15,3.75,1,3.1159228995052546,0.4239837193315129,0.6626018104484558,4.917785470797801,2.0503241811498403,0.3240693668980311,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
4.5,5,60.0,15,3.75,1,3.0563426264871687,0.39631257321814284,0.5956712204862467,4.814957231991114,2.1271168565381187,0.3222642883107802,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
4.5,6,60.0,15,3.75,1,3.1213121568900126,0.42714232383048145,0.67967409293723,4.930759709083375,2.036062669496438,0.32700300314308683,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
4.5,7,60.0,15,3.75,1,3.1295304568396882,0.45506800731470276,0.7054455368832483,4.9509632613458905,2.009329904867043,0.33708007728855877,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
4.5,8,60.0,15,3.75,1,3.074117767355403,0.4007229874108831,0.6132026297909221,4.831163197509188,2.1034712087405407,0.3276315617257995,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
4.5,9,60.0,15,3.75,1,3.0828644016224533,0.408409104335318,0.6230874149404684,4.842398205501602,2.105577676537244,0.3131626784925693,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
4.5,10,60.0,15,3.75,1,3.092425340972103,0.46808591003283057,0.7638312872718633,5.036256524617764,1.9374309621651824,0.2963139349472713,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
4.5,11,60.0,15,3.75,1,3.114750329977239,0.4207832808031822,0.6609091483493523,4.908175648103688,2.0419769857625254,0.35130744463636404,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
4.5,12,60.0,15,3.75,1,3.089704232327253,0.41082697346406444,0.6254259730417331,4.861656268818881,2.0610798818211515,0.3523591994438265,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
4.5,13,60.0,15,3.75,1,3.0961946659969284,0.417985940540586,0.6516600418330316,4.85451503686836,2.1317256207345214,0.30051625137425925,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
4.5,14,60.0,15,3.75,1,3.1128058792840383,0.4213485930920566,0.6600426370171072,4.924612446684848,2.037367582146858,0.3446983812111255,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
4.5,15,60.0,15,3.75,1,3.112055695124767,0.4211767309497502,0.6668560531068194,4.9237051007055115,2.048944235425539,0.3675191456306739,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
5.0,0,60.0,16,4.0,1,3.402095232712947,0.4890599918125568,0.6404758748438202,5.317417751306312,1.8562452949860053,0.34254270624762495,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
5.0,1,60.0,16,4.0,1,3.4075194980270997,0.5156056639026273,0.6716656984644245,5.352566504166073,1.878769257844774,0.297376704353514,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
5.0,2,60.0,16,4.0,1,3.337229567219804,0.4669223393972647,0.5976828132127759,5.298872163881001,1.9177207073050089,0.34584927537079013,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
5.0,3,60.0,16,4.0,1,3.4106196638619153,0.47760268792655536,0.6350738478053932,5.317212208164535,1.8704558489803111,0.33694327889353415,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
5.0,4,60.0,16,4.0,1,3.3602040219003526,0.4812932055668779,0.6185584284876258,5.3109944957891635,1.8998552742379025,0.3337509057503085,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
5.0,5,60.0,16,4.0,1,3.4135339834666087,0.4919865407096113,0.6282912653365761,5.30325661298192,1.8459657358216877,0.338142714934626,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
5.0,6,60.0,16,4.0,1,3.3590885747817505,0.4782671382417053,0.631548299859651,5.3210576928729445,1.900802078641343,0.3341393982090761,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
5.0,7,60.0,16,4.0,1,3.342727746682944,0.49982796501403387,0.6433741940384254,5.322486615286094,1.8868939281124242,0.3430348868795034,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
5.0,8,60.0,16,4.0,1,3.4187124006147354,0.4918564328912309,0.6431877320578462,5.316082546704817,1.842321815314627,0.34026187041511324,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
5.0,9,60.0,16,4.0,1,3.434344883963311,0.4971298452791944,0.6467779943611646,5.323994388664806,1.851580616753406,0.32532575262664676,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
5.0,10,60.0,16,4.0,1,3.3304682525991263,0.48309374772513547,0.6398947802608572,5.341518803268103,1.967173753825588,0.29910127236337125,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
5.0,11,60.0,16,4.0,1,3.358283272681157,0.47096400302047037,0.6231929216925625,5.30782227413087,1.8937631974341904,0.3609389546170674,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
5.0,12,60.0,16,4.0,1,3.3592664163634494,0.47684149756651517,0.610947857160168,5.2914667914461075,1.8715374097491657,0.3665827119987338,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
5.0,13,60.0,16,4.0,1,3.4717074207463887,0.5079081893276892,0.6831965580184833,5.347692117374005,1.8300470839709098,0.30817694878554924,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
5.0,14,60.0,16,4.0,1,3.339450936230221,0.4678833731930836,0.6015063562242582,5.296689559545247,1.9104012403468866,0.3558900313023357,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
5.0,15,60.0,15,3.75,1,3.4101957399830036,0.46317990543710386,0.6235320275945473,5.307827181436084,1.9209426356610018,0.37684889885518924,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
